record_id,party_ref,session_id,situation_id,segment_id,suggestion_id,product_type,CHAR_P1A_I1_age_band,CHAR_P1B_I1_vulnerability,CHAR_P1C_I1_employment,CHAR_F2A_I1_monthly_surplus,CHAR_F2B_I1_savings_balance,CHAR_F2I_I1_has_investment,CHAR_F2G_I1_high_cost_debt,CHAR_F2H_I1_financial_hardship,CHAR_F2J_I1_isa_sub_this_year,CHAR_F2K_I1_within_90d_tax_yr,CHAR_F2L_I1_account_tenure_mo,CHAR_F2M_I1_lump_sum,CHAR_F2N_I1_months_inactive,CHAR_F2O_I1_regular_saving,CHAR_F2P_I1_consec_months,CHAR_F2Q_I1_days_to_maturity,CHAR_F2R_I1_reinvest_instr,CHAR_P2A_I1_contrib_pct,CHAR_P2B_I1_active_dc,CHAR_P2C_I1_shortfall_flag,CHAR_P2D_I1_yrs_to_ret,CHAR_P2E_I1_default_fund,CHAR_P2F_I1_no_selection,CHAR_P2G_I1_recent_engage,CHAR_P2H_I1_life_event,CHAR_P2I_I1_access_plan,CHAR_P2J_I1_in_drawdown,CHAR_P2K_I1_db_transfer,CHAR_P2L_I1_pot_value,CHAR_P2M_I1_annuity_interest,CHAR_P2N_I1_months_review,CHAR_P2O_I1_cash_drag,CHAR_P2P_I1_recent_adviser,CHAR_B3A_I1_risk_appetite,CHAR_B3B_I1_invest_exp,CHAR_B3C_I1_channel,ml_confidence,ml_model_version,gap_fill_turns,graph_completeness,fca_ref,rule_R_001_outcome,rule_R_002_outcome,rule_R_003_outcome,rule_R_004_outcome,rule_R_005_outcome,rule_R_006_outcome,rule_R_007_outcome,rule_R_008_outcome,rule_R_009_outcome,rule_R_010_outcome,rule_R_011_outcome,rule_R_012_outcome,gate_disposition
5c1cccb3-72c5-457e-ad0b-5a5563fc6db2,PARTY-00048,f3b5bb9c-6bc3-4e0c-8bbb-039e8386bacb,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,2,471.87,6996.76,False,False,False,,,28,,,151.99,9.0,,,,,,,,,,,,,,,,,,,2.62,1,1,0.85,2.0.0,5,0.87,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f6931b33-c861-4102-a185-eb5c27764d5d,PARTY-00049,37f21cb0-dab1-4b84-8d8b-f755cbf4b59b,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,3,False,2,251.48,62277.24,False,False,False,,,53,,,,,19.0,False,,,,,,,,,,,,,,,,,1.3,1,1,0.69,2.0.0,3,1.0,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
64348543-5fac-48fd-9f5d-7daafc5dbaec,PARTY-00050,621583ce-e2c5-4525-b7f2-71d684cd0ed7,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,False,1,533.71,0.0,False,False,False,,,31,,,,,,,6.15,True,True,21.0,,,,,,,,,,,,,3.13,1,0,0.89,2.0.0,5,0.91,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c641d86f-cc12-47cc-9423-b8e2b41e5258,PARTY-00051,8812a892-0625-4707-bee2-928e12efc457,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,3,False,2,225.37,1336.91,False,False,False,,,56,,,,,,,7.62,True,,31.0,True,True,False,,,,,,,,,,1.99,0,1,0.96,2.0.0,4,0.95,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
fda491f1-5388-4518-9ca8-a045ee32bf3f,PARTY-00052,33516182-cb66-4f5a-94d7-6372b6c33bd9,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,3,False,1,361.78,4205.74,False,False,False,,,37,,,,,,,4.87,True,,23.0,,,,True,,,,,,,,,2.07,0,1,0.94,2.0.0,1,0.91,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
8da6cbc5-8db6-4cdb-a9de-4825107759f5,PARTY-00053,58c58c7a-4f7b-4e3c-a234-6e628fae96b0,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,549.53,13207.73,False,False,False,,,43,,,,,,,9.52,True,,11.0,,,,,False,False,False,24701.24,,,,,3.14,0,0,0.91,2.0.0,4,0.96,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
dc0019ba-2f1c-425b-81c6-57a3aaac5fa5,PARTY-00054,8f32060d-a537-4780-a65f-08277d3bf815,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,2,336.94,6464.58,False,False,False,,,34,,,,,,,,True,,1.0,,,,,False,False,False,8533.17,,,,,1.29,1,0,0.87,2.0.0,4,0.94,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
3c4824d5-bfe5-4601-827b-96bdea75fc15,PARTY-00055,fc6fbdcf-e8a3-4a45-9171-ea32c4cf3b0b,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,2,533.09,17605.28,False,False,False,,,36,,,,,,,11.65,True,,5.0,,,,,,,False,8796.82,True,,,,1.95,1,0,0.89,2.0.0,2,0.95,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
34e89f22-7eef-4890-baf4-2d02b326c10d,PARTY-00056,3fefea46-aa98-466c-9bfc-c9263ddaae72,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,649.59,7979.86,False,False,False,,,54,,,,,,,0.0,True,,0.0,,,,,,True,,20309.57,,22.0,True,False,1.34,1,0,0.54,2.0.0,7,0.89,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
03d32643-70f4-46a9-a723-616a030a80ed,PARTY-00057,d27d23a9-1bac-4b74-a43a-a41c70498138,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,2,872.22,13331.51,False,False,False,,,30,,,,,,,,,,,,,,,,,,,,,,,4.26,1,0,0.77,2.0.0,2,0.92,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
aa6e724d-6f72-42d7-9084-fdc7d0caa4ff,PARTY-00058,c2af8883-8089-41e8-b1cc-3a4bc6b494a0,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,True,2,501.89,6966.64,False,False,False,,,3,,,,,,,,,,,,,,,,,,,,,,,2.56,0,1,0.84,2.0.0,5,0.91,PS25/22-§SIT-INV-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
624a2755-73bf-4f2b-b43c-502e36731e0c,PARTY-00059,881ff4af-353a-47e3-91a2-6d60e7f5da3a,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,1,False,3,602.59,5844.3,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,,,,1.57,1,0,0.88,2.0.0,1,0.96,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
bf59568c-2e45-4eef-b5b3-a18f307e75e6,PARTY-00060,14eef403-8244-41b7-b854-4cad577f0226,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,2,False,2,778.46,16933.16,False,False,False,,,16,36511.79,,,,,,,,,,,,,,,,,,,,,,2.6,2,1,0.87,2.0.0,4,0.92,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
bc3f045c-2ad8-4ef9-95d2-26e4d961c937,PARTY-00061,a7abf438-b8ba-4a53-ab9d-6f9cfefe76c2,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,3,False,3,367.67,22901.14,True,False,False,,,23,,12.0,,,,,,,,,,,,,,,,,,,,,3.95,3,0,0.99,2.0.0,3,0.86,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
3cb67cae-5c2f-4328-8dd4-68b588f75cac,PARTY-00062,6174a855-f648-4806-a6ad-b7d31346f3a4,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,1,351.51,1659.84,False,False,False,,,24,,,161.47,6.0,,,,,,,,,,,,,,,,,,,2.79,0,0,0.99,2.0.0,4,0.93,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
aacd33e3-ecd5-46ff-a094-f1104d9e470d,PARTY-00063,53622e64-e71c-4bd1-bb81-696893460723,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,3,False,3,180.8,38287.81,False,False,False,,,34,,,,,57.0,False,,,,,,,,,,,,,,,,,2.36,0,0,0.97,2.0.0,2,0.96,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
84717ed7-93dd-44dc-aa3b-959e08286678,PARTY-00064,db9d9913-d660-4f3c-b1fc-4eaf93c61c2a,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,481.93,9850.08,False,False,False,,,31,,,,,,,3.46,True,True,21.0,,,,,,,,,,,,,1.78,0,0,0.85,2.0.0,3,0.87,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
ac5b1402-437c-4caf-9a15-c53f006c4669,PARTY-00065,bda7b3aa-c763-412d-9f26-1fa0523b03cd,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,1,False,1,305.91,0.0,False,False,False,,,47,,,,,,,8.54,True,,14.0,True,True,False,,,,,,,,,,1.38,1,0,0.92,2.0.0,4,1.0,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
343c3e25-3155-4df4-9e8e-eda9917a60de,PARTY-00066,0753a8dd-afbe-4a01-93c9-e15a81c8e727,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,3,False,1,516.61,9267.1,False,False,False,,,39,,,,,,,10.5,True,,13.0,,,,True,,,,,,,,,2.15,0,0,0.84,2.0.0,5,1.0,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
42c7c997-dcb4-4c8d-a6e0-6c19234509b1,PARTY-00067,d266c0de-0606-4be1-8369-43b7522c09a8,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,562.82,12542.38,False,False,False,,,65,,,,,,,4.0,True,,5.0,,,,,False,False,False,32615.43,,,,,1.0,0,0,0.44,2.0.0,2,0.93,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
0641e494-3e51-45a0-8e3b-72dba5db70db,PARTY-00068,9f625068-8cd7-46ad-9d39-51db53237b96,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,5,True,3,195.38,7715.23,False,False,False,,,66,,,,,,,,True,,1.0,,,,,False,False,False,10536.55,,,,,2.45,1,1,0.86,2.0.0,4,0.94,PS25/22-§SIT-DEC-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
57c4c023-79da-447c-bcf0-b099c0aacc7b,PARTY-00069,58ee7d80-7593-4880-af0d-e3caff777238,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,2,397.82,16839.65,False,False,False,,,26,,,,,,,5.31,True,,7.0,,,,,,,False,36226.19,True,,,,1.18,0,1,0.86,2.0.0,5,0.85,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
7c384e1c-dc42-4fb5-9b28-bfce8f1c949e,PARTY-00070,edea736f-d536-4e96-9103-d681ac11766b,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,2,692.24,12260.7,False,False,False,,,61,,,,,,,0.0,True,,0.0,,,,,,True,,21413.92,,26.0,True,False,2.25,1,1,0.9,2.0.0,3,0.95,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
75591b33-ab3e-4447-80cf-c73684ffbaf0,PARTY-00071,a2360bca-0a9a-418b-ad02-c99dab34300e,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,711.4,10000.0,False,False,False,,,12,,,,,,,,,,,,,,,,,,,,,,,3.6,0,0,0.94,2.0.0,2,0.87,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
4bb4c691-32c5-4164-9070-e884ce6d8662,PARTY-00072,2cc944da-ecc7-4b1d-b761-b6254a53efd7,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,2,649.64,8065.19,False,False,False,,,15,,,,,,,,,,,,,,,,,,,,,,,1.57,0,0,0.87,2.0.0,3,0.9,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
fcb4e96e-bf63-49e9-87f5-e33e885c040f,PARTY-00073,a32409a5-4ddb-49a6-b646-96ed14fe888d,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,4,False,2,677.21,1737.45,False,False,False,False,True,31,,,,,,,,,,,,,,,,,,,,,,,2.9,2,1,0.94,2.0.0,4,0.97,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
83e142fe-7e57-4b7d-a453-393d8d29f80f,PARTY-00074,b4c4abc3-8751-4c04-9a47-742a2c435258,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,True,3,154.1,15668.97,False,False,False,,,17,9201.59,,,,,,,,,,,,,,,,,,,,,,4.51,0,0,0.97,2.0.0,6,0.95,PS25/22-§SIT-INV-004,PASS,PASS,GATE,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,GATE,PASS,SUPPRESS
67128fac-c0d5-4262-9fc7-9aab431c44da,PARTY-00075,517aa2d9-374a-4af9-b11b-a827e99480e2,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,4,False,1,490.56,3252.23,True,False,False,,,40,,18.0,,,,,,,,,,,,,,,,,,,,,1.33,3,1,0.87,2.0.0,3,1.0,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
4d75156b-ae09-4182-b279-e8eaf067bf27,PARTY-00076,ec8812d2-af6e-4077-8cc9-604e74d4cb00,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,417.32,5132.64,False,False,False,,,18,,,65.05,9.0,,,,,,,,,,,,,,,,,,,1.78,0,0,0.79,2.0.0,4,0.96,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
55dfdc22-8310-4eb7-8fe5-98dc8151cde1,PARTY-00077,e24b7146-3257-4d11-a334-0a13e4fdb01f,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,True,2,663.19,54914.03,False,False,False,,,55,,,,,45.0,False,,,,,,,,,,,,,,,,,2.53,2,0,0.82,2.0.0,2,0.95,PS25/22-§SIT-SD-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
247688e0-fc71-42c6-9797-729f61376b61,PARTY-00078,91fe0557-4010-4748-952b-6666d64049ae,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,False,1,648.0,4471.09,False,False,False,,,17,,,,,,,5.52,True,True,23.0,,,,,,,,,,,,,2.34,0,1,0.47,2.0.0,4,0.92,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
160fbd1d-9678-46d9-84a1-0791a77b2fef,PARTY-00079,810dbf48-453d-4539-8492-0e680c3bb6f9,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,False,1,327.64,4732.31,False,False,False,,,40,,,,,,,5.72,True,,16.0,True,True,False,,,,,,,,,,3.31,0,0,0.8,2.0.0,1,0.87,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c257230a-aad7-4263-a535-dc6799ad7963,PARTY-00080,3cece3d1-5b21-4f61-9805-daf403374740,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,1,526.48,10856.76,False,False,False,,,12,,,,,,,8.79,True,,30.0,,,,True,,,,,,,,,1.6,0,0,0.85,2.0.0,2,0.9,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
27997a89-3dd4-4481-8115-035789ea55ac,PARTY-00081,861578a0-c8de-4d1f-a6c4-3fc7e24c93b4,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,1,867.48,11640.61,False,False,False,,,82,,,,,,,10.11,True,,18.0,,,,,False,False,False,56734.55,,,,,2.62,0,0,0.89,2.0.0,8,0.97,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
d64f22a7-a0f7-4d84-8f70-5ef80d45c064,PARTY-00082,8e81a0b8-02e8-4d84-8111-5267298a7c81,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,2,295.73,5551.25,False,False,False,,,64,,,,,,,,True,,3.0,,,,,False,False,False,17671.46,,,,,2.01,0,1,0.89,2.0.0,4,0.86,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
54ee74a6-98df-4750-8454-28161c9f7d4f,PARTY-00083,0ff4b327-d254-4f5f-80a3-e0ec40f181e0,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,140.39,19123.83,False,False,False,,,49,,,,,,,7.92,True,,7.0,,,,,,,False,11445.62,True,,,,1.67,0,1,0.83,2.0.0,3,0.95,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1c51b10b-5ccb-45a9-b0fe-a287f71cb012,PARTY-00084,a8d047b3-a918-4079-a7c6-9eb227cf6f9d,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,2,412.6,500.0,False,False,False,,,12,,,,,,,0.0,True,,2.0,,,,,,True,,48370.98,,23.0,True,False,2.18,1,1,0.88,2.0.0,5,0.9,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f1107846-7d13-4c6c-9e5d-d1a9cc75cfe5,PARTY-00085,44a67d56-8f22-41eb-b949-98a057ee8d4f,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,1,False,1,607.78,42939.37,False,False,False,,,23,,,,,,,,,,,,,,,,,,,,,,,1.5,2,0,0.77,2.0.0,2,0.92,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
f9ae8d0f-5164-443c-92fc-581a19dbf280,PARTY-00086,2f6cab42-d0b1-4b18-a012-71b4adc8f4e6,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,1,333.24,10197.36,False,False,False,,,12,,,,,,,,,,,,,,,,,,,,,,,1.6,0,0,0.9,2.0.0,1,0.96,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
33dc55d7-22c6-4b00-9278-6cfb4fffcdc1,PARTY-00087,016ef8e0-6c03-4d19-aecb-01d96d4d53f7,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,3,767.66,2633.38,True,False,False,False,True,21,,,,,,,,,,,,,,,,,,,,,,,1.35,2,0,0.87,2.0.0,2,0.91,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
04a03c83-7213-4a9b-8973-ab1744fabd49,PARTY-00088,ed6df0d3-8d8d-4f29-824e-e85233365097,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,False,1,444.46,22899.24,False,False,False,,,37,36363.02,,,,,,,,,,,,,,,,,,,,,,3.48,1,0,0.95,2.0.0,1,0.93,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
fade2564-9133-4299-8b7f-c00c869b4e55,PARTY-00089,fc5e855a-ab4e-4c4a-8136-ff80412aa91d,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,2,False,1,335.71,10670.74,True,False,False,,,58,,16.0,,,,,,,,,,,,,,,,,,,,,2.87,1,1,0.49,2.0.0,4,0.94,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
dc33c764-ffab-4852-b120-f66447ea7ad6,PARTY-00090,05ed415f-832e-48f2-92e8-ae62ab66f6ce,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,627.11,5928.86,False,False,False,,,24,,,60.95,9.0,,,,,,,,,,,,,,,,,,,2.96,0,1,0.92,2.0.0,4,0.98,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1275c132-f57a-4f47-88e1-15d30b12db2d,PARTY-00091,945a5a0f-77c1-40d5-a504-cb5b6702b684,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,3,False,3,786.81,27886.03,False,False,False,,,45,,,,,1.0,False,,,,,,,,,,,,,,,,,2.81,1,0,0.65,2.0.0,1,0.96,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
2e0921c6-a30a-4c83-b70b-87172d8e07d9,PARTY-00092,af78d107-b7a6-4abb-a9ee-5f64052cdf96,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,False,2,321.82,10482.16,False,False,False,,,28,,,,,,,8.0,True,True,21.0,,,,,,,,,,,,,2.83,0,0,0.97,2.0.0,4,0.9,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
05cea559-7c05-4f49-95e7-a177d4e6ca31,PARTY-00093,59538a92-a4f5-43c3-b226-d67f64309a04,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,True,1,154.35,3232.5,False,False,False,,,24,,,,,,,9.85,True,,20.0,True,True,False,,,,,,,,,,2.1,1,0,0.86,2.0.0,4,0.96,PS25/22-§SIT-PEN-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
59b8742d-9722-4fe9-9ee0-7086d44f9edc,PARTY-00094,e12efad2-ee06-46d6-a4cd-56124f5a46e0,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,2,770.94,4350.65,False,False,False,,,15,,,,,,,8.89,True,,21.0,,,,True,,,,,,,,,1.28,0,1,0.88,2.0.0,5,0.95,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
44933089-76f6-4c78-b36b-d5491d69db35,PARTY-00095,b7be8e48-f121-4794-8529-169b04d79c13,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,1,566.21,11973.8,False,False,False,,,39,,,,,,,12.61,True,,17.0,,,,,False,False,False,122802.95,,,,,3.68,2,0,0.86,2.0.0,4,0.97,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
5e53c0a6-537e-40df-8762-c1926839f00a,PARTY-00096,6b5e383c-fbbf-4d30-939c-a1902e49f4ef,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,True,1,369.61,12118.77,False,False,False,,,46,,,,,,,,True,,1.0,,,,,False,False,False,13513.16,,,,,2.51,1,0,0.87,2.0.0,4,0.97,PS25/22-§SIT-DEC-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
b88c01e7-4935-4003-b2e1-dca5dd221379,PARTY-00097,674e9f44-84b8-433e-8c62-be2781e48328,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,468.19,1477.8,False,False,False,,,73,,,,,,,8.5,True,,0.0,,,,,,,False,18873.91,True,,,,1.18,1,1,0.87,2.0.0,3,0.93,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
